# Simulated random data file for batch 
                    processing
# timestamp: 2021-04-13 18:07:17
# EMD
# -------------------

"var_x","var_y"
0.810697481036186,0.00564994453452528
0.854253732366487,0.319152235751972
0.055685120401904,0.440498267067596
0.766190527938306,0.10889319749549
0.0212793394457549,0.803271592361853
0.435731896664947,0.722064474364743
NA,0.691555456491187
0.77836296451278,0.927663032663986
0.74280286533758,0.282406663522124
0.639261816162616,0.376673792721704
NA,0.517059068428352
0.623594027943909,0.211647129617631
0.0501865553669631,0.201547122560441
0.948232459835708,0.177786369109526
0.651897988282144,0.879767302423716
0.133596145780757,0.0386171080172062
0.900324098300189,0.534239230910316
0.650008973665535,0.302983888657764
0.460946008563042,0.97122817626223
0.526236837496981,0.171606014017016
0.842865434009582,0.937368038576096
0.279527407605201,0.260655232239515
0.86565331206657,0.0056518567726016
0.765226277988404,0.577161395456642
0.564264433225617,0.626580378040671
0.679756683995947,0.550101353554055
0.0663343584164977,0.152799454284832
0.974804325960577,0.31756559247151
0.639321799390018,0.184632568852976
0.0871337808202952,0.0839984577614814
0.31721798889339,0.2032705321908
0.356815821025521,0.0223794642370194
0.2044723094441,0.965815166011453
0.764300510985777,0.545796296093613
0.230585874989629,0.939117121044546
0.0718601983971894,0.226194193353876
0.982114234939218,0.542151468573138
0.904371718643233,0.245466544991359
0.519548005657271,0.335353707196191
0.415855926228687,0.153111223364249
0.511875436408445,0.651169537566602
0.889766430016607,0.418433322571218
0.505517916288227,0.44945451640524
0.140762301161885,0.292319916188717
0.391861906275153,0.21190452738665
0.131777221336961,0.581405586795881
0.296462113503367,0.733325358713046
0.0377771679777652,0.0658258101902902
0.398763015400618,0.67308533214964
0.283822825178504,0.435994518222287
0.0271725542843342,0.290790448896587
0.690743019804358,0.494377083843574
0.250537606654689,NA
0.758853820618242,0.586277788039297
0.885862135328352,0.511566049885005
0.751322734169662,0.625512298196554
0.786068689310923,0.856859735911712
0.646515705855563,0.130106936208904
0.481546972645447,0.653272108640522
0.194914558436722,0.984946124721318
0.379442784935236,0.863657238194719
0.478086293442175,0.688664443790913
0.503114184364676,0.125832377467304
0.553425834514201,0.299794481834397
0.751154297031462,0.31446396233514
0.290919587248936,0.77255694149062
0.749915269436315,0.896374367410317
0.317269186489284,0.499761649174616
0.964719048468396,0.687426017131656
0.816812914563343,0.0771670395042747
0.82341474830173,0.0118563228752464
0.619097743416205,0.0645796407479793
0.970376583049074,0.235878466395661
0.490498142084107,NA
0.860758481547236,0.33163973223418
0.123072074260563,0.63111862866208
0.40467588044703,0.582799580413848
0.962099299766123,0.109657707856968
0.714899528771639,0.437137141358107
0.0221962498035282,0.710734351770952
0.98253063368611,0.926211836049333
0.94814759073779,0.183119218796492
0.604386693099514,0.923045988660306
0.979774245293811,0.93088712124154
0.849409837508574,0.52620438230224
0.503117132699117,0.863375819753855
0.767563474597409,0.105212575988844
0.454297011485323,0.40950846998021
0.405925979139283,0.389866038691252
0.0901019109878689,0.0176501369569451
