# Simulated random data file for batch 
                    processing
# timestamp: 2021-04-13 18:07:17
# EMD
# -------------------

"var_x","var_y"
0.299281067913398,0.00501121883280575
0.957361319568008,0.867122681811452
0.323515301570296,0.760157383047044
0.359699988504872,0.401817478239536
0.364297149004415,0.363815879682079
0.879554285202175,0.43182377750054
0.346968865254894,0.706309125758708
0.655381614807993,NA
0.673747080145404,0.823524040402845
0.772025229642168,0.183886491227895
0.295965961413458,0.960579020669684
0.741181830177084,0.994178644381464
0.694245929596946,0.0980749728623778
0.492351871682331,0.616259675472975
0.599733198061585,0.0910482767503709
0.270067230798304,0.241348780924454
0.601709976093844,0.75912494561635
0.450303912162781,0.340159890940413
0.615758618339896,0.817976025631651
0.096631855936721,0.889676561346278
0.541545617394149,0.774023116566241
0.151427525794134,0.952912144595757
0.502920057158917,0.339448762126267
0.629023985238746,0.350379121955484
0.623354237060994,0.426367748528719
0.286395954200998,0.903994652442634
0.782113039633259,0.230810169829056
0.229357066331431,0.994809217751026
0.227137381909415,0.0266563901677728
0.137346638599411,0.872087133349851
0.284848406678066,0.541374439839274
0.991639746818691,0.302188143134117
0.915210644016042,0.174276819452643
0.609604506986216,0.853982547530904
0.109925524098799,0.846671913284808
0.487035678932443,0.869441155111417
0.50554917473346,0.426391809945926
0.887871058424935,0.556819047313184
0.533927901647985,0.8099806944374
0.643650881480426,0.882129794219509
0.147526655811816,0.320929861627519
0.737410939764231,0.70493321842514
0.25131988665089,0.85538660059683
0.657137239584699,0.815154204377905
0.102622182806954,0.62622137577273
0.10248793894425,0.805368637200445
0.0702869629021734,0.192337384913117
0.276324112899601,0.516176422825083
0.29514271626249,0.653697514673695
0.633120096987113,0.684292717371136
NA,0.600903686136007
0.68089893902652,0.274643166689202
0.240302164340392,0.850645123980939
0.579837542958558,0.323506811866537
0.109124009963125,0.0214162645861506
0.574432918336242,0.586051353951916
0.210265160538256,0.881444125436246
0.366838196991012,0.83274710457772
0.291458487976342,0.189305888488889
0.531196567928419,0.166936507681385
0.420589761342853,0.486628377810121
0.115640379022807,0.743028967874125
0.606686476618052,0.110871246084571
0.664801848819479,0.836742773652077
0.643388197524473,0.0955886549782008
0.297883632127196,0.346469716634601
0.260409493697807,0.35499431937933
0.453813254833221,0.890354384668171
0.524084598291665,0.48653267743066
