# Simulated random data file for batch 
                    processing
# timestamp: 2021-04-13 18:07:17
# EMD
# -------------------

"var_x","var_y"
0.0432584371883422,0.952363091753796
0.312364443205297,NA
0.25502754887566,0.544299071654677
0.302705715177581,0.154653097735718
0.254950946429744,0.399674325250089
0.492637529503554,0.737087333574891
0.583034134469926,0.797024548053741
0.805171826854348,0.962576034478843
0.214729327708483,0.782656109426171
0.257113264640793,0.1644932476338
0.379670813679695,0.390640252036974
0.256854700855911,0.938122216146439
NA,0.864577964879572
0.17942950851284,0.643638223176822
0.106939276913181,0.855063228635117
0.886814449448138,NA
0.233658250886947,0.121640771161765
0.634753650519997,0.812976357759908
0.885629423661157,0.366386815207079
0.134415832813829,NA
0.762654401594773,0.527971751987934
0.188573644962162,0.916919770184904
0.443441744893789,0.818668622057885
0.863918977789581,0.41646211897023
0.321227551670745,0.866875764448196
NA,0.623290112707764
0.918337561422959,0.649019032949582
0.474495451897383,0.731381129939109
0.231315177632496,0.492512424942106
0.999062378890812,0.169211782049388
0.517734028864652,0.0343595563899726
0.305754944682121,0.618179114768282
0.213836860377342,0.756370186572894
0.846465588081628,0.174017746699974
0.151718960376456,0.547738628694788
NA,0.408695452846587
0.496833783108741,0.410667196614668
0.207609069999307,0.512534593930468
0.983066601678729,0.560725702904165
0.821053784107789,0.208059998461977
0.389491425128654,0.140317150391638
0.602347269887105,0.392222193069756
0.926883255830035,0.70629015029408
0.706032671267167,0.196647016564384
0.375171788968146,0.784709471510723
