# Simulated random data file for batch 
                    processing
# timestamp: 2021-04-13 18:07:17
# EMD
# -------------------

"var_x","var_y"
0.622615232365206,0.827762877568603
0.842527164379135,0.590766236186028
0.313559668604285,0.0117297847755253
NA,0.101324140559882
0.76682369527407,2.02830415219069e-05
0.0942997550591826,0.136881195707247
0.613486299058422,0.157550145406276
0.197113171452656,0.963122419314459
0.752517845248803,0.425569118000567
0.597887952579185,0.545060892123729
0.94512003660202,0.608324709814042
0.508371331496164,NA
0.382084460463375,0.341342102969065
0.431641954928637,0.446477745193988
0.0377066980581731,0.987855481682345
0.221411512000486,0.358252529753372
0.597656294004992,0.152503474615514
0.396967537002638,0.809995830291882
0.632039076648653,0.164368737256154
0.906233013607562,0.0170806928072125
0.304082956165075,0.0514655048027635
0.858144596684724,0.926325912820175
0.907173446845263,0.868838424561545
0.339931814465672,0.412547156214714
0.626297290436924,0.776476930826902
0.225356730632484,0.165584039408714
0.311582124559209,0.948054282926023
0.200193662429228,0.00564289791509509
0.971733265556395,0.279371222481132
0.352561332983896,0.903674652101472
0.986960496520624,0.178107512416318
0.0536303997505456,0.107473733369261
0.344644638244063,0.0965078142471611
0.93723040772602,0.46234911843203
0.471269139554352,0.000377451768144965
0.0488335071131587,0.131065777037293
0.172215955564752,0.0110273822210729
0.702263187151402,0.889471995411441
0.872716834302992,0.0496043309103698
0.7261873902753,0.707444752566516
0.975654953159392,0.993502418510616
0.168073661625385,0.557326641166583
0.582965355133638,0.951757284812629
0.404506905237213,0.447565712034702
0.8230744919274,NA
0.165009130258113,0.242091945605353
0.92621303582564,NA
NA,0.288736236980185
0.605516623938456,0.981122526340187
0.700665271375328,0.955952617106959
NA,0.455647958675399
0.552747917827219,0.824860852444544
0.896225849166512,0.451798369409516
0.525027205934748,0.260947381611913
