# Simulated random data file for batch 
                    processing
# timestamp: 2021-04-13 18:07:17
# EMD
# -------------------

"var_x","var_y"
0.78187342453748,0.655943063553423
0.87353816954419,0.710626622661948
0.395817880518734,0.94727555080317
0.774027819512412,0.115794692886993
0.548743698745966,0.68117964011617
0.797842180123553,0.84112358186394
0.672802001703531,NA
NA,0.395574379479513
0.405840237624943,0.75986104644835
0.664673597784713,0.862371932715178
0.488350700121373,0.0130418376065791
0.598415167303756,0.103298089466989
0.129173878347501,0.755006821127608
0.149077190086246,0.50005667610094
0.187014244496822,0.2156244921498
0.0599060170352459,0.885060413042083
0.968739470466971,0.440613495418802
0.900555708212778,0.257150170858949
0.345826516160741,0.283990170340985
0.0563820810057223,0.701405292144045
0.238533441675827,0.385592167964205
0.2230501298327,0.264753789640963
0.227594545809552,0.325661486247554
0.940928501076996,0.893606860656291
0.35150226438418,0.970172669971362
0.691737656481564,0.113458249019459
0.423368653049693,0.993511666310951
0.761493102414533,0.29858498647809
0.932302528992295,0.145475844154134
0.348140530055389,0.071235470008105
0.639514716807753,0.965959482360631
0.143614418338984,NA
0.589051130460575,0.870599151588976
0.874080754583701,0.0511633139103651
0.497446895344183,0.665592025965452
0.816875317366794,0.82324257097207
0.0978167704306543,0.732081463327631
0.055801197886467,0.427481782622635
0.108690039720386,0.730694803642109
0.544349246425554,0.652255168650299
0.450191715266556,0.0260937123093754
0.877383092883974,0.351519982330501
NA,0.502602050313726
0.131055979756638,NA
NA,0.16605981788598
0.522409909870476,0.194854021305218
0.938887446653098,0.632700809510425
0.44766972004436,0.0730788086075336
0.689668865408748,0.816546660382301
0.75259533431381,0.997428386937827
0.69136385479942,0.929530982393771
0.760253547923639,0.144362407969311
0.84064515423961,0.788140516262501
0.935450150631368,0.762238036841154
0.673074943013489,0.153709625592455
0.355838020332158,0.212586937472224
0.134910386055708,0.45151761174202
0.235765340505168,0.0870252125896513
0.11903078854084,0.677990132709965
0.0924745129887015,0.190222983248532
0.845227450365201,0.238410205114633
0.374449013965204,0.635273665422574
0.55971048027277,0.250669260276482
0.656116494443268,0.889576151501387
0.512751554138958,0.135025267954916
0.65268412232399,0.638279606821015
0.889394368976355,0.977365982485935
0.360727011458948,0.279196839779615
0.842534789117053,0.0445914617739618
